severity,table,rule_id,rule_name,group_no,dept_no,record_key,field,value,detail
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B001,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B001,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B002,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B002,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B003,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B003,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B004,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B004,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B005,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B005,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B006,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B006,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B007,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B007,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B008,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B008,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B009,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B009,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B010,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,B,19|B|B010,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C001,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C001,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C002,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C002,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C003,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C003,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C004,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C004,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C005,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C005,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C006,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C006,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C007,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C007,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C008,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C008,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C009,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C009,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C010,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,19,C,19|C|C010,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C001,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C001,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C002,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C002,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C003,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C003,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C004,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C004,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C005,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C005,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C006,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C006,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C007,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C007,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C008,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C008,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C009,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C009,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,A,27|A|A_C010,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_SHARE_FLAG,共享标记写法异常,27,A,27|A|A_C010,share_flag,A,share_flag 建议统一为 0/1 或 Y/N
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C001,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C002,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C003,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C004,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C005,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C006,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C007,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C008,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C009,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,B,27|B|B_C010,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C001,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C002,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C003,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C004,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C005,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C006,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C007,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C008,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C009,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,27,C,27|C|C_C010,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A001,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A001,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A002,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A002,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A003,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A003,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A004,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A004,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A005,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A005,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A006,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A006,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A007,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A007,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A008,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A008,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A009,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A009,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A010,class_hours,,class_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,A,28|A|28A010,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0001,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0002,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0003,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0004,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0005,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0006,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0007,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0008,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0009,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,B,28|B|28B0010,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C001,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C002,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C003,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C004,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C005,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C006,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C007,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C008,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C009,practice_hours,,practice_hours 应为非负数值
WARNING,course,INVALID_HOURS,学时非数值或缺失,28,C,28|C|28C010,practice_hours,,practice_hours 应为非负数值
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A023|A101,score,49,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A048|A101,score,46,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A072|A101,score,50,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A119|A102,score,51,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A022|A103,score,55,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A118|A103,score,57,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A049|A104,score,49,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A088|A104,score,56,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A116|A104,score,56,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A010|A105,score,55,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A071|A105,score,52,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A086|A106,score,53,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A088|A107,score,55,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A119|A107,score,58,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A011|A108,score,58,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A024|A108,score,46,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A049|A108,score,53,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A083|A108,score,46,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A003|A109,score,56,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A021|A109,score,55,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A004|A110,score,50,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A037|A110,score,56,score 低于 60，可作为学习效果分析的风险样本
INFO,sc,LOW_SCORE,低分/不及格记录,2,A,2|A|A083|A110,score,51,score 低于 60，可作为学习效果分析的风险样本
